codlegislatura,datemissao,idedocumento,idecadastro,indtipodocumento,nucarteiraparlamentar,nudeputadoid,nulegislatura,numano,numespecificacaosubcota,numlote,nummes,numparcela,numressarcimento,numsubcota,sgpartido,sguf,txnomeparlamentar,txtcnpjcpf,txtdescricao,txtdescricaoespecificacao,txtfornecedor,txtnumero,txtpassageiro,txttrecho,vlrdocumento,vlrglosa,vlrliquido,vlrrestituicao
56,2020-01-31 00:00:00,7013158,73441,0,347,993,2019,2020,0,1675683,1,0,,13,REPUBLICANOS,SP,Celso Russomanno,42591651140581,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,207552,,,47.8,0,47.8,
56,2020-02-14 00:00:00,7020013,73441,0,347,993,2019,2020,0,1679644,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,05025949000160,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,AUTO POSTO LIDER BANDEIRAS LTDA,502696,,,18.5,0,18.5,
56,2020-02-25 00:00:00,7027320,73441,0,347,993,2019,2020,0,1682959,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,13574594078624,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,BK BRASIL,024809,,,43.3,0,43.3,
56,2020-02-18 00:00:00,7019934,73441,4,347,993,2019,2020,0,1679639,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,00683748000993,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,MARIETTA COMERCIO DE ALIMENTOS LTDA,112584,,,43.8,0,43.8,
56,2020-02-27 00:00:00,7027390,73441,0,347,993,2019,2020,0,1682959,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,42591651041338,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,MC DONALDS,227796,,,28.9,0,28.9,
56,2020-02-27 00:00:00,7027446,73441,0,347,993,2019,2020,0,1682959,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,42591651041338,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,MC DONALDS,227797,,,45.15,0,45.15,
56,2020-02-20 00:00:00,7027376,73441,0,347,993,2019,2020,0,1682959,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,42591651088644,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,MC DONALDS ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,141769,,,47.95,0,47.95,
56,2020-02-15 00:00:00,7027289,73441,0,347,993,2019,2020,0,1682959,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,01764484000108,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,RESTAURANTE AOYAMAS LTDA,051020,,,122.6,0,122.6,
56,2020-02-05 00:00:00,7008889,73441,4,347,993,2019,2020,0,1673624,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,33469172000672,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,49909,,,18.56,0,18.56,
56,2020-02-06 00:00:00,7012810,73441,4,347,993,2019,2020,0,1675551,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,33469172002292,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,23156,,,54.93,0,54.93,
56,2020-02-16 00:00:00,7020000,73441,0,347,993,2019,2020,0,1679645,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,14843295000172,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,SPACE SETE COMERCIO DE ALIMENTOS E BEBIDAS LTDA,047692,,,103,0,103,
56,2020-02-13 00:00:00,7025926,73441,4,347,993,2019,2020,0,1682272,2,0,,13,REPUBLICANOS,SP,Celso Russomanno,29094535000150,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,SUBWAY QA2,111925,,,32.5,0,32.5,
56,2020-02-28 00:00:00,7027350,73441,0,347,993,2019,2020,0,1682957,2,0,,14,REPUBLICANOS,SP,Celso Russomanno,23304889000287,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,SB MATE LTDA,001995,,,23.48,0,23.48,
56,2020-01-31 00:00:00,7013945,73441,0,347,993,2019,2020,0,1675952,1,0,,122,REPUBLICANOS,SP,Celso Russomanno,04088208000165,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,399313236,,,274.09,0,274.09,
56,2020-02-29 00:00:00,7026747,73441,0,347,993,2019,2020,0,1682845,2,0,,122,REPUBLICANOS,SP,Celso Russomanno,04088208000165,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,402881313,,,571.94,0,571.94,
56,2020-01-17 00:00:00,7011556,73460,1,452,1437,2019,2020,0,1674801,1,0,,1,PDT,PR,Gustavo Fruet,01036924000100,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,CONDOMÍNIO EDIFÍCIO COLOMBO,109/00401246-1,,,588.84,21.9,566.94,
56,2020-01-17 00:00:00,7011549,73460,1,452,1437,2019,2020,0,1674800,1,0,,1,PDT,PR,Gustavo Fruet,01036924000100,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,CONDOMÍNIO EDIFÍCIO COLOMBO,200400054,,,497.03,0,497.03,
56,2020-01-02 00:00:00,7011451,73460,1,452,1437,2019,2020,0,1674742,1,0,,1,PDT,PR,Gustavo Fruet,06283957000179,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,FLM INFORMÁTICA LTDA,16310,,,716,0,716,
56,2020-01-17 00:00:00,7011501,73460,0,452,1437,2019,2020,0,1674773,1,0,,1,PDT,PR,Gustavo Fruet,40432544096748,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,NET,0004311574,,,338.88,0,338.88,
56,2020-02-03 00:00:00,7004930,73460,4,452,1437,2019,2020,0,1671922,2,0,,1,PDT,PR,Gustavo Fruet,31944125000101,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,PAPELARIA E LIVRARIA J A LTDA,3537,,,248.8,0,248.8,
56,2020-03-02 00:00:00,7024725,73460,4,452,1437,2019,2020,1,1681794,3,0,,3,PDT,PR,Gustavo Fruet,08202116000115,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO AEROPORTO LTDA,199355,,,230.42,0,230.42,
56,2020-01-24 00:00:00,7009015,73460,0,452,1437,2019,2020,1,1673733,1,0,,3,PDT,PR,Gustavo Fruet,34159229000195,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO JLS LTDA,14085,,,121.52,0,121.52,
56,2020-01-26 00:00:00,7012900,73460,0,452,1437,2019,2020,1,1675431,1,0,,3,PDT,PR,Gustavo Fruet,34159229000195,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO JLS LTDA,14760,,,67.39,0,67.39,
56,2020-01-05 00:00:00,7008980,73460,0,452,1437,2019,2020,1,1673675,1,0,,3,PDT,PR,Gustavo Fruet,34159229000195,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO JLS LTDA,7356,,,134.64,0,134.64,
56,2020-01-28 00:00:00,7012802,73460,0,452,1437,2019,2020,1,1675431,1,0,,3,PDT,PR,Gustavo Fruet,75154633000153,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CHAPARRAL COMBUSTIVEIS E LUBRIFICANTES LTDA,391834,,,103.08,0,103.08,
56,2020-01-13 00:00:00,7008992,73460,0,452,1437,2019,2020,1,1673675,1,0,,3,PDT,PR,Gustavo Fruet,00296112000131,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,PHOENIX AUTO POSTO LTDA,194147,,,185.07,0,185.07,
56,2020-02-06 00:00:00,7012869,73460,0,452,1437,2019,2020,1,1675432,2,0,,3,PDT,PR,Gustavo Fruet,00296112000131,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,PHOENIX AUTO POSTO LTDA,196973,,,126,0,126,
56,,0,73460,0,452,1437,2019,2020,0,0,1,0,0,10,PDT,PR,Gustavo Fruet,00000000000006,TELEFONIA,,RAMAL,7009787,,,2.01,0,2.01,
56,2020-02-04 17:18:44,0,73460,1,452,1437,2019,2020,0,0,2,0,0,11,PDT,PR,Gustavo Fruet,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2299747,,,45.37,0,45.37,
56,2020-02-06 17:19:26,0,73460,1,452,1437,2019,2020,0,0,2,0,0,11,PDT,PR,Gustavo Fruet,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299950,,,45.59,0,45.59,
56,2020-02-14 16:33:36,0,73460,1,452,1437,2019,2020,0,0,2,0,0,11,PDT,PR,Gustavo Fruet,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300522,,,45.59,0,45.59,
56,2020-02-19 14:48:26,0,73460,1,452,1437,2019,2020,0,0,2,0,0,11,PDT,PR,Gustavo Fruet,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2301895,,,36.94,0,36.94,
56,2020-01-27 00:00:00,7004868,73460,1,452,1437,2019,2020,0,1671916,1,0,,120,PDT,PR,Gustavo Fruet,76635119000100,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,Transportadora Leal Ltda,310,,,1975,0,1975,
56,2020-01-27 00:00:00,7003902,73466,1,460,831,2019,2020,0,1672228,1,0,,1,CIDADANIA,PR,Rubens Bueno,72060557704,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,Antonia Dotto Ortega,012020,,,1072,0,1072,
56,2020-02-03 00:00:00,7003916,73466,4,460,831,2019,2020,1,1672232,2,0,,3,CIDADANIA,PR,Rubens Bueno,33431098000190,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO 405 NORTE LTDA,31816,,,227.88,0,227.88,
56,2020-02-10 00:00:00,7010984,73466,4,460,831,2019,2020,1,1674957,2,0,,3,CIDADANIA,PR,Rubens Bueno,08202116000115,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO AEROPORTO LTDA,185750,,,237.35,0,237.35,
56,2020-02-16 00:00:00,7017179,73466,4,460,831,2019,2020,1,1677814,2,0,,3,CIDADANIA,PR,Rubens Bueno,08202116000115,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO AEROPORTO LTDA,190062,,,250.75,0,250.75,
56,2020-02-06 00:00:00,7011068,73466,0,460,831,2019,2020,1,1674956,2,0,,3,CIDADANIA,PR,Rubens Bueno,85039618000118,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO VERDE,255341,,,180.27,0,180.27,
56,2020-01-15 00:00:00,7005748,73466,0,460,831,2019,2020,1,1672227,1,0,,3,CIDADANIA,PR,Rubens Bueno,85039618000118,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO VERDE,510957,,,117.58,0,117.58,
56,2020-01-11 00:00:00,7005725,73466,0,460,831,2019,2020,1,1672227,1,0,,3,CIDADANIA,PR,Rubens Bueno,08227872000280,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,MACEDO CIA LTDA,206346,,,71.02,0,71.02,
56,2020-02-17 00:00:00,7017145,73466,4,460,831,2019,2020,1,1677814,2,0,,3,CIDADANIA,PR,Rubens Bueno,33486425000101,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,MAXIMUM COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,12404,,,132,0,132,
56,2020-01-09 00:00:00,7005733,73466,0,460,831,2019,2020,1,1672227,1,0,,3,CIDADANIA,PR,Rubens Bueno,02821231000191,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,POSTO TIO ZICO III LTDA,1097785,,,156.49,0,156.49,
56,2020-02-19 00:00:00,7023771,73466,0,460,831,2019,2020,0,1681216,1,0,,4,CIDADANIA,PR,Rubens Bueno,32930200000130,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,BLUETHUNDER SERVIÇOS DE INFORMATICA LTDA,44,,,4797.45,0,4797.45,
56,2020-02-05 00:00:00,7005899,73466,4,460,831,2019,2020,0,1672301,2,0,,4,CIDADANIA,PR,Rubens Bueno,10526371000165,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,PREVIEW PRODUCAO DE SERVICOS GRAFICOS EIRELI,510,,,4160,0,4160,
56,2020-01-16 00:00:00,7003011,73466,0,460,831,2019,2020,0,1671008,1,0,,5,CIDADANIA,PR,Rubens Bueno,09490331000121,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,MAX D COMUNICAÇÃO LTDA - ME,2200,,,5000,0,5000,
56,2020-02-17 00:00:00,7017269,73466,0,460,831,2019,2020,0,1677813,2,0,,5,CIDADANIA,PR,Rubens Bueno,09490331000121,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,MAX D COMUNICAÇÃO LTDA - ME,2224,,,5000,0,5000,
56,2020-02-18 00:00:00,7023822,73466,4,460,831,2019,2020,0,1681217,2,0,,5,CIDADANIA,PR,Rubens Bueno,23425589000175,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,PARLABRASIL EIRELI,1783,,,650,0,650,
56,2020-01-13 00:00:00,7003875,73466,0,460,831,2019,2020,0,1672227,1,0,,5,CIDADANIA,PR,Rubens Bueno,21407196000103,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,RIBEIRO E JACINTO LTDA,7317,,,39,0,39,
56,2020-01-07 00:00:00,7002942,73466,0,460,831,2019,2020,0,1671007,1,0,,10,CIDADANIA,PR,Rubens Bueno,02421421001789,TELEFONIA,,INTELIG TELECOMUNICAÇÕES LTDA,025915301-BB,,,301.97,0,301.97,
56,2020-02-07 00:00:00,7017135,73466,0,460,831,2019,2020,0,1677812,2,0,,10,CIDADANIA,PR,Rubens Bueno,02421421001789,TELEFONIA,,INTELIG TELECOMUNICAÇÕES LTDA,027742394-BB,,,276.37,0,276.37,
56,,0,73466,0,460,831,2019,2020,0,0,1,0,0,10,CIDADANIA,PR,Rubens Bueno,00000000000006,TELEFONIA,,RAMAL,7009787,,,5.69,0,5.69,
56,2020-02-12 00:00:00,7023539,73466,0,460,831,2019,2020,0,1681215,2,0,,10,CIDADANIA,PR,Rubens Bueno,02558157000162,TELEFONIA,,Telefônica Brasil S.A. VIVO,0240994882,,,550.72,0,550.72,
56,2020-01-12 00:00:00,7002960,73466,0,460,831,2019,2020,0,1671007,1,0,,10,CIDADANIA,PR,Rubens Bueno,02558157000162,TELEFONIA,,VIVO S/A,0240994882,,,555.94,0,555.94,
56,2020-03-10 15:16:24,0,73466,1,460,831,2019,2020,0,0,3,0,0,11,CIDADANIA,PR,Rubens Bueno,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2303955,,,2881.19,0,2881.19,
56,2020-03-10 15:16:49,0,73466,1,460,831,2019,2020,0,0,3,0,0,11,CIDADANIA,PR,Rubens Bueno,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2303956,,,2134.2,0,2134.2,
56,2020-01-10 00:00:00,7005739,73466,0,460,831,2019,2020,0,1672228,1,0,,13,CIDADANIA,PR,Rubens Bueno,15170015000175,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,CAYENNA STEAK HOUSE LANCHONETE LTDA,000019092,,,77,0,77,
56,2020-02-20 00:00:00,7023806,73466,0,460,831,2019,2020,0,1681216,2,0,,13,CIDADANIA,PR,Rubens Bueno,15170015000175,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,CAYENNA STEAK HOUSE LANCHONETE LTDA,19391,,,43,0,43,
56,2020-02-19 00:00:00,7023811,73466,0,460,831,2019,2020,0,1681216,2,0,,13,CIDADANIA,PR,Rubens Bueno,74552068002082,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,CPQ BRASIL S A,59924,,,32,0,32,
56,2020-01-21 00:00:00,7005707,73466,0,460,831,2019,2020,0,1672228,1,0,,13,CIDADANIA,PR,Rubens Bueno,95389631000150,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,KARBONELL FRUTOS DO MAR LTDA,9939,,,36,0,36,
56,2020-01-11 00:00:00,7005719,73466,0,460,831,2019,2020,0,1672228,1,0,,13,CIDADANIA,PR,Rubens Bueno,03350407000137,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,NUTRIMIX ALIMENTOS LTDA - ME,49384,,,25.52,0,25.52,
56,2020-02-13 00:00:00,7017465,73466,4,460,831,2019,2020,0,1677927,2,0,,13,CIDADANIA,PR,Rubens Bueno,31358829000356,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,PRATES FOODS COMERCIO DE ALIMENTOS EIRELI,64326,,,26,0,26,
56,2020-02-17 00:00:00,7017187,73466,4,460,831,2019,2020,0,1677815,2,0,,13,CIDADANIA,PR,Rubens Bueno,33469172000672,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,30762,,,22.57,0,22.57,
56,2020-02-05 00:00:00,7010992,73466,4,460,831,2019,2020,0,1674958,2,0,,13,CIDADANIA,PR,Rubens Bueno,33469172001644,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,29020,,,68.16,0,68.16,
56,2020-02-18 00:00:00,7017462,73466,4,460,831,2019,2020,0,1677927,2,0,,13,CIDADANIA,PR,Rubens Bueno,07286731000194,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,SILT SELF SERVICE EIRELI ME,41617,,,19.2,0,19.2,
56,2020-02-05 00:00:00,7010998,73466,4,460,831,2019,2020,0,1674958,2,0,,13,CIDADANIA,PR,Rubens Bueno,05554461000120,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,TESSIER RESTAURANTE EIRELI EPP,37589,,,95,0,95,
56,2020-01-13 00:00:00,7003881,73466,0,460,831,2019,2020,0,1672227,1,0,,14,CIDADANIA,PR,Rubens Bueno,02223966009501,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,ATLANTICA HOTELS INTERNATIONAL BRASIL LTDA,20857,,,159.65,0,159.65,
56,2020-02-21 00:00:00,7023720,73466,0,460,831,2019,2020,0,1681215,2,0,,14,CIDADANIA,PR,Rubens Bueno,04272080000195,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,ESMERALDA HOTELARIA LTDA EPP,17721,,,185,0,185,
56,2020-01-13 00:00:00,7003867,73466,0,460,831,2019,2020,0,1672227,1,0,,14,CIDADANIA,PR,Rubens Bueno,01943121000806,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL L,00287945,,,342,0,342,
56,2020-01-11 00:00:00,7003892,73466,0,460,831,2019,2020,0,1672227,1,0,,14,CIDADANIA,PR,Rubens Bueno,76947126000130,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,HOTELARIA MAX LTDA,49310,,,232,0,232,
56,2020-01-11 00:00:00,7005685,73466,1,460,831,2019,2020,0,1672227,1,0,,122,CIDADANIA,PR,Rubens Bueno,02191601000405,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,RODOVIAS INTEGRADAS DO PARANA S/A,002478,,,16.3,0,16.3,
56,2020-02-21 00:00:00,7023764,73466,1,460,831,2019,2020,0,1681215,2,0,,122,CIDADANIA,PR,Rubens Bueno,02191601000405,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,RODOVIAS INTEGRADAS DO PARANA S/A,002478,,,16.3,0,16.3,
56,2020-01-10 00:00:00,7005692,73466,1,460,831,2019,2020,0,1672227,1,0,,122,CIDADANIA,PR,Rubens Bueno,02191601000405,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,RODOVIAS INTEGRADAS DO PARANA S/A,3079,,,16.3,0,16.3,
56,2020-02-20 00:00:00,7023748,73466,1,460,831,2019,2020,0,1681215,2,0,,122,CIDADANIA,PR,Rubens Bueno,02191601000405,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,RODOVIAS INTEGRADAS DO PARANA S/A,830626,,,16.3,0,16.3,
56,2020-01-07 00:00:00,1723439,73466,0,460,831,2019,2020,0,0,1,0,0,999,CIDADANIA,PR,Rubens Bueno,09296295000160,Emissão Bilhete Aéreo,,Cia Aérea - AZUL,Bilhete: WIU7YD,Rubens Bueno,MGF/CWB,475.79,0,475.79,
56,2020-01-06 00:00:00,1723784,73466,0,460,831,2019,2020,0,0,1,0,0,999,CIDADANIA,PR,Rubens Bueno,02012862000160,Emissão Bilhete Aéreo,,Cia Aérea - TAM,Bilhete: 957-2121.855889,Rubens Bueno,CWB/CGH,782.85,0,782.85,
56,2020-01-11 00:00:00,7017632,73482,1,498,1454,2019,2020,0,1678015,1,0,,1,PT,RS,Henrique Fontana,00000000000010,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,Adobe Systems Software,1134774672,,,224,0,224,
56,2020-02-11 00:00:00,7017647,73482,1,498,1454,2019,2020,0,1678020,2,0,,1,PT,RS,Henrique Fontana,00000000000010,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,Adobe Systems Software,1148965154,,,224,0,224,
56,2020-01-31 00:00:00,7010668,73482,1,498,1454,2019,2020,0,1674923,1,0,,1,PT,RS,Henrique Fontana,29816676000130,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,Bytec Soluçoes em TI LTDA,S/N,,,540,0,540,
56,2020-01-02 00:00:00,7010614,73482,0,498,1454,2019,2020,0,1674376,1,0,,1,PT,RS,Henrique Fontana,08467115000100,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,106626033,,,378.04,12.35,365.69,
56,2020-01-02 00:00:00,7010607,73482,0,498,1454,2019,2020,0,1674376,1,0,,1,PT,RS,Henrique Fontana,08467115000100,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,CEEE - Companhia Estadual de Distribuição de Energia Elétrica,106626785,,,193.25,9.58,183.67,
56,2020-01-30 00:00:00,7005441,73482,1,498,1454,2019,2020,0,1672142,1,0,,1,PT,RS,Henrique Fontana,71145273068,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,GIOVANNI E SILVA,94,,,1909.9,0,1909.9,
56,2020-01-30 00:00:00,7005444,73482,1,498,1454,2019,2020,0,1672142,1,0,,1,PT,RS,Henrique Fontana,71145273068,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,GIOVANNI E SILVA,95,,,1909.9,0,1909.9,
56,2020-02-01 00:00:00,7027520,73482,1,498,1454,2019,2020,0,1682838,2,0,,1,PT,RS,Henrique Fontana,16738738000190,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,MATHEUS FELIPE PEREIRA ME,2308,,,200,0,200,
56,2020-01-15 00:00:00,7017779,73482,0,498,1454,2019,2020,0,1678070,1,0,,1,PT,RS,Henrique Fontana,05423963000111,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,OI MOVEL S/A,349347153,,,119.2,0,119.2,
56,2020-02-17 00:00:00,7024730,73482,4,498,1454,2019,2020,1,1682140,2,0,,3,PT,RS,Henrique Fontana,96919311000209,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,ABASTECEDORA DE COMBUSTIVEIS BUTIA LTDA,278613,,,267.08,0,267.08,
56,2020-01-22 00:00:00,7017226,73482,4,498,1454,2019,2020,1,1677785,1,0,,3,PT,RS,Henrique Fontana,08818686000134,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,ANTONIO HOFFMANN SANTANA - F01,502193,,,50,0,50,
56,2020-02-21 00:00:00,7024714,73482,4,498,1454,2019,2020,1,1682140,2,0,,3,PT,RS,Henrique Fontana,10759400000139,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CENTRO AUTOMOTIVO MOINHOS DE VENTO COMERCIO DE VEICULOS LTDA,872777,,,238.74,0,238.74,
56,2020-02-03 00:00:00,7005851,73482,4,498,1454,2019,2020,1,1673254,2,0,,3,PT,RS,Henrique Fontana,01769977000130,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,COMERCIAL DE COMB  LANCE LTDA,126562,,,218.93,0,218.93,
56,2020-02-21 00:00:00,7024304,73482,4,498,1454,2019,2020,1,1682140,2,0,,3,PT,RS,Henrique Fontana,01769977000130,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,COMERCIAL DE COMB  LANCE LTDA,128799,,,205.25,0,205.25,
56,2020-02-13 00:00:00,7016989,73482,4,498,1454,2019,2020,1,1677795,2,0,,3,PT,RS,Henrique Fontana,10520277000107,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,COMERCIAL DE COMBUSTIVEIS RAMIRO LTDA,1367499,,,200,0,200,
56,2020-02-27 00:00:00,7024823,73482,4,498,1454,2019,2020,1,1682140,2,0,,3,PT,RS,Henrique Fontana,03229863000123,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,COMERCIO DE COMBUSTIVEIS WALLAUER LTDA,952049,,,200,0,200,
56,2020-02-06 00:00:00,7010352,73482,4,498,1454,2019,2020,1,1674280,2,0,,3,PT,RS,Henrique Fontana,02315978000178,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,ETNA COMERCIO A VAREJO DE COMB  LTDA,375437,,,218.48,0,218.48,
56,2020-01-24 00:00:00,7017212,73482,4,498,1454,2019,2020,1,1677785,1,0,,3,PT,RS,Henrique Fontana,89992861000107,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,GAUDERIOS COMERCIO DE COMBUSTIVEIS LTDA,177860,,,50,0,50,
56,2020-02-18 00:00:00,7025839,73482,4,498,1454,2019,2020,1,1682140,2,0,,3,PT,RS,Henrique Fontana,08769595000318,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,MAX CENTER CENTRO DE COMPRAS LTDA,76290,,,50,0,50,
56,2020-01-21 00:00:00,7006606,73482,4,498,1454,2019,2020,1,1672657,1,0,,3,PT,RS,Henrique Fontana,07681536000169,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,MC BR COM DE COMB LTDA,205789,,,196.23,0,196.23,
